No,Salary
44346,129682.0953491494
44347,124916.68559674128
44348,45750.80639456783
44349,133012.02125110407
44350,18932.656570239025
44351,80912.46615620438
44352,77528.66257909288
44353,50933.21296684211
44354,89469.63120336743
44355,94248.46549489841
44356,87482.42936166588
44357,30254.353158545684
44358,10772.321816088588
44359,3998.4300847967843
44360,80858.38362640119
44361,11952.87440316175
44362,86159.79771651044
44363,50750.92307954022
44364,25094.320647126537
44365,37352.16718111109
44366,67652.9324269643
44367,97494.1968910622
44368,118161.1553067151
44369,108261.33905430444
44370,5025.556891800391
44371,45872.854357427605
44372,21421.493793536778
44373,90707.85590958982
44374,32822.441779529334
44375,10880.954530295612
44376,95871.49747046609
44377,54056.46393789716
44378,93986.83257661512
44379,95848.28331885432
44380,83014.89507011592
44381,-1351.807926251886
44382,5239.480110582309
44383,20188.55395470923
44384,56273.3635716436
44385,57523.335019314414
44386,139644.98356001632
44387,153520.8956040303
44388,131699.2156563111
44389,53824.930350322924
44390,27911.309253725696
44391,110664.65423958165
44392,86186.55026570456
44393,24379.48285179259
44394,79930.87291145677
44395,106257.06830003919
44396,81054.0152550205
44397,30470.436506975824
44398,27593.51619871031
44399,81396.61427899406
44400,41077.696823868595
44401,102298.61390271869
44402,106721.82329097929
44403,21513.393245754392
44404,31710.974988367263
44405,5974.904284601893
44406,52120.207186601416
44407,20423.545983932676
44408,91411.82922524706
44409,52290.39719780487
44410,111866.13937382703
44411,115448.32225426607
44412,24770.608273727456
44413,62384.19996312219
44414,77478.53351411596
44415,26876.739381487132
44416,37300.856706125654
44417,16805.67480301099
44418,81992.0259823415
44419,21500.764198143264
44420,44948.749670654135
44421,11362.367369106098
44422,25938.906850943556
44423,71344.01117686088
44424,148196.2976448977
44425,19685.344179773703
44426,118452.1484868499
44427,9154.876211632694
44428,100006.34038713026
44429,52701.01914132305
44430,32228.772474185917
44431,13275.124135446586
44432,41567.97264836569
44433,108889.52199290386
44434,103751.15693693202
44435,43091.20670505398
44436,79877.59518017662
44437,28283.57671075819
44438,12064.011196424035
44439,68872.01699256341
44440,42794.10428331023
44441,29919.53885302194
44442,177520.44789902115
44443,56361.716961220634
44444,45701.58977579124
44445,133476.89750057828
44446,2939.7032167868183
44447,17043.758018328812
44448,37997.28381347314
44449,83759.92441513296
44450,121858.40013773818
44451,56173.45711908305
44452,78990.57063771313
44453,122181.89461937154
44454,109430.02215819783
44455,-1523.0241034863188
44456,27773.996297203772
44457,8556.111491672393
44458,52241.81906071011
44459,1431.0955123615051
44460,10734.497872805186
44461,133484.26060290376
44462,139130.6435952827
44463,77415.76679449616
44464,86542.08198528882
44465,10202.859513605898
44466,75689.25299645912
44467,22769.093856957043
44468,84249.57184771428
44469,17114.658615982873
44470,73604.77163167064
44471,67466.35250890421
44472,41729.95398149312
44473,10594.656220421984
44474,18255.04567498344
44475,51179.97981507873
44476,53681.59288437918
44477,74978.0009707567
44478,98643.74240285667
44479,53378.31479594422
44480,60430.741917982254
44481,10459.270634317298
44482,61456.94688692886
44483,76488.48629446495
44484,43024.86936789733
44485,10523.718669046291
44486,68810.73663831307
44487,47903.47721263493
44488,15207.264203095137
44489,39978.78870357693
44490,34236.1357592977
44491,119785.18666988006
44492,25495.91090016427
44493,94071.91702154583
44494,39992.70434350772
44495,82658.42353690874
44496,154580.7503827537
44497,66974.94119581606
44498,7014.8186385391655
44499,5506.149620712602
44500,21079.573737798666
44501,25407.03343335632
44502,36334.474057922875
44503,67113.629705613
44504,48419.61904277648
44505,45331.397012723806
44506,80848.10998015458
44507,33632.990681567324
44508,50558.42723980592
44509,132503.0461529041
44510,124220.0361076789
44511,92223.14449521615
44512,20511.458753923893
44513,38336.58072763009
44514,18726.41715923994
44515,66821.88312636536
44516,52020.74619050525
44517,6332.290277454436
44518,24609.37545725822
44519,96801.58376554033
44520,51006.26328125123
44521,21725.757515152818
44522,53498.89624767248
44523,58511.037474408
44524,125618.08734696987
44525,40481.118102491055
44526,55465.51087133653
44527,43849.243413213495
44528,93259.80867229555
44529,41460.90221858605
44530,93000.46165398404
44531,21307.57661085258
44532,35764.05048177238
44533,77896.03391217579
44534,47201.56935410338
44535,5868.723598910415
44536,32026.862649170787
44537,67616.73294075085
44538,20908.91648946797
44539,9763.55467445856
44540,17199.237175606297
44541,9823.624728002149
44542,29874.41289651169
44543,95868.55668226207
44544,49207.189407846345
44545,89767.89886303297
44546,53725.52452755027
44547,14383.532125221584
44548,52584.09918640026
44549,11123.803277154464
44550,62468.74363220867
44551,16352.55835353426
44552,31182.98463228528
44553,11503.456005533653
44554,115290.30415744701
44555,119025.03592079645
44556,95199.30199111301
44557,74968.56326691338
44558,40761.91999925358
44559,9369.727593597676
44560,30879.61602623541
44561,71704.21302967094
44562,131312.87109435556
44563,55082.76461538583
44564,46048.89416236825
44565,11545.081841657802
44566,19426.415019184762
44567,9682.369285044842
44568,88102.6679908672
44569,40527.6635163173
44570,48168.50669587008
44571,163371.96380393545
44572,24960.93816183379
44573,3702.0847245033074
44574,19740.609539775505
44575,37837.640742039766
44576,129741.2079426721
44577,131037.74880190293
44578,55241.50320423324
44579,46375.31097109909
44580,29273.247654180268
44581,52507.84547812994
44582,124698.11968366524
44583,38547.87931433648
44584,83821.7998049409
44585,48599.37979406376
44586,45742.28928616787
44587,110150.43322189325
44588,40609.21776475137
44589,142727.4639120973
44590,18694.163752160184
44591,-2137.79722700426
44592,76311.62463328762
44593,46227.29497274101
44594,113691.05632588995
44595,130360.25899936925
44596,101636.34451518733
44597,90959.64396526836
44598,40742.60169570829
44599,56277.90894426145
44600,26402.454245491426
44601,79267.28838184704
44602,85250.91818013879
44603,26444.37596969687
44604,131136.50131862407
44605,155255.9526041587
44606,117137.01792055568
44607,4564.782976545115
44608,48690.3074403523
44609,119063.9031313183
44610,116549.73464907537
44611,69778.41985266897
44612,85585.5914385031
44613,106527.01784592302
44614,19494.72642303668
44615,8552.92877954803
44616,161674.15787677022
44617,80252.14676603537
44618,21019.937363296838
44619,140087.50437772306
44620,162239.919899447
44621,77508.33940693036
44622,37050.59040661172
44623,168251.0204923199
44624,66993.43119754794
44625,101224.70185843104
44626,72267.9752308917
44627,91244.52557173556
44628,12466.97375538835
44629,28160.538197838767
44630,30415.902941693945
44631,61115.84846631081
44632,96025.95163928627
44633,121592.06028129689
44634,105580.80115705969
44635,29504.617027282668
44636,19578.577291946232
44637,85772.96720506696
44638,28549.369311469898
44639,43246.04104417303
44640,34283.79604525789
44641,61401.94834994256
44642,61983.197644540414
44643,19181.564667415565
44644,86339.23141290719
44645,53151.64582637077
44646,11686.545343404405
44647,86686.58286416036
44648,7769.097739454131
44649,10260.467533434123
44650,72580.4439527124
44651,114304.90778088145
44652,13133.41911025889
44653,10048.024016036536
44654,140404.21216563595
44655,49109.42857944393
44656,23672.257941017586
44657,20072.01068201895
44658,99839.46757026242
44659,22033.326010754405
44660,35889.80823733854
44661,15506.977696804253
44662,11076.768079537262
44663,11721.014059298657
44664,72675.01812133995
44665,78128.50961898777
44666,51822.52710283328
44667,23946.48757714741
44668,16381.72300140742
44669,93069.64817535682
44670,5803.283894089156
44671,38870.5288528387
44672,53029.404621734706
44673,41597.807146256295
44674,30563.179677185173
44675,2875.775567277231
44676,28626.576802906966
44677,26730.17348849659
44678,90661.3756345447
44679,36807.96121191096
44680,27789.258289993573
44681,104890.42448846645
44682,57259.65302398513
44683,58672.32482817134
44684,32444.904704221946
44685,61714.4911865466
44686,9212.650389408976
44687,28261.325599205145
44688,21673.49092236593
44689,37092.884197325606
44690,98829.97242244196
44691,65279.76654218351
44692,34323.87030985045
44693,59905.01341370499
44694,144854.66229353842
44695,11433.20466495836
44696,77820.92510521821
44697,16784.060153997896
44698,143035.64729348628
44699,66122.31158419274
44700,135780.46662731539
44701,94804.75817821985
44702,106331.01894982674
44703,65150.984888609266
44704,39259.28814023689
44705,53335.89545971401
44706,29136.88238250548
44707,22352.33888353417
44708,97520.86905546504
44709,15828.515018615151
44710,97059.38268876064
44711,107743.93938085077
44712,109830.37747449781
44713,62612.85641738677
44714,79209.7447702435
44715,84808.50050102522
44716,26668.353966396862
44717,31947.205180618294
44718,30945.7010603793
44719,117307.48700648076
44720,128081.21417277341
44721,76379.02479674024
44722,14336.50564546294
44723,34257.6289974762
44724,14618.568823166368
44725,45944.07471205089
44726,41160.759088766164
44727,21263.103647258245
44728,15370.936239782866
44729,69006.89573175719
44730,1743.6672546270056
44731,74807.67041063769
44732,70429.76323760346
44733,104775.44001135293
44734,112713.7729037148
44735,93299.54326023224
44736,93588.57820434007
44737,20197.597500992073
44738,122973.21735365497
44739,24252.926262409983
44740,98100.18327905693
44741,66517.29210551563
44742,73138.32049002245
44743,106728.08638964621
44744,26216.373293565466
44745,66842.3859774507
44746,21576.84352626756
44747,127451.19587771936
44748,72466.88744774114
44749,130620.96345883608
44750,128619.61768672374
44751,10668.51089003329
44752,17548.572362213486
44753,56537.19132691085
44754,24220.673281433723
44755,37412.18329028206
44756,106733.03368568777
44757,18278.009203861555
44758,31393.48526879127
44759,41690.74611179151
44760,60228.56593458588
44761,64596.52722355232
44762,12388.26559089449
44763,12748.092978178347
44764,13109.589378540628
44765,2203.708048382819
44766,12347.665610134096
44767,37483.93115438058
44768,3267.912893661254
44769,134868.6073543251
44770,33083.851446204244
44771,30742.669062690475
44772,66992.18150237881
44773,58041.94772284408
44774,62472.052393283266
44775,156924.96595664625
44776,123112.55789842631
44777,47491.55892191286
44778,34441.650074308374
44779,69309.50294443303
44780,86504.46954594832
44781,65486.978157645746
44782,105367.87565675768
44783,50850.52577056916
44784,59749.20011638406
44785,94513.53237664742
44786,121979.52683296733
44787,13361.643075876173
44788,84616.42952663908
44789,13099.465178555478
44790,45006.00986096483
44791,69810.67660159951
44792,108.49271803056237
44793,10692.177203737005
44794,45620.63802429116
44795,10993.705508398078
44796,20918.435272872997
44797,88966.86599959845
44798,74211.14853501807
44799,-34.734853663315164
44800,118103.07302191829
44801,31861.723502633613
44802,123170.31593079228
44803,17727.325706466425
44804,66710.94843285142
44805,24620.27541248658
44806,10391.286472291824
44807,41294.565196409196
44808,8825.568653635579
44809,57568.99068538409
44810,117185.3063150729
44811,73408.29713411482
44812,58838.61905870225
44813,36311.96551425746
44814,65348.117943470395
44815,122854.02120284061
44816,29248.86356850135
44817,96807.2298214633
44818,74318.50109089655
44819,103009.1870213396
44820,127859.54533780868
44821,67814.36759106672
44822,15946.231272903826
44823,30670.360440695513
44824,15920.62218913271
44825,49367.93850252119
44826,11432.199480542527
44827,33904.16397221449
44828,54887.230465110646
44829,63857.92298403586
44830,47515.69624940796
44831,3385.6134799664724
44832,13091.559870401607
44833,15450.331592765655
44834,26422.1384980164
44835,67623.41626092333
44836,111042.08584577024
44837,92558.90609507065
44838,140294.78899704182
44839,7329.1359280557535
44840,21819.140247292264
44841,86551.1454380513
44842,97762.82349672895
44843,24449.023534347194
44844,71984.33909157771
44845,78982.74943107559
44846,40510.29193860898
44847,43149.3550927544
44848,73034.01203786946
44849,132844.87103674226
44850,70769.56756020023
44851,34642.4090790801
